requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.2034070324124992,29732.562528304326,104604.07395112247,34941.469419195186,802477.5472075759,22476.396377854693,247312
