requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.191593017414009,19049.283955902436,78316.92942762324,13341.07186020676,757207.0241468126,16994.231055808326,282646
