requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.257066773949443,24827.31995651216,103841.78560686609,31169.405639050932,805149.200575687,23933.754082971733,208794
