requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.1683450850269597,20397.046961426793,71676.17679303193,14427.145838241393,744241.7314309415,17015.846175031107,301375
