PING 10.0.0.5 (10.0.0.5) 56(84) bytes of data.
64 bytes from 10.0.0.5: icmp_seq=1 ttl=64 time=0.505 ms
64 bytes from 10.0.0.5: icmp_seq=2 ttl=64 time=2.44 ms
64 bytes from 10.0.0.5: icmp_seq=3 ttl=64 time=0.505 ms
64 bytes from 10.0.0.5: icmp_seq=4 ttl=64 time=1.17 ms
64 bytes from 10.0.0.5: icmp_seq=5 ttl=64 time=0.557 ms
64 bytes from 10.0.0.5: icmp_seq=6 ttl=64 time=0.557 ms
64 bytes from 10.0.0.5: icmp_seq=7 ttl=64 time=0.628 ms
64 bytes from 10.0.0.5: icmp_seq=8 ttl=64 time=0.602 ms
64 bytes from 10.0.0.5: icmp_seq=9 ttl=64 time=0.547 ms
64 bytes from 10.0.0.5: icmp_seq=10 ttl=64 time=0.623 ms
64 bytes from 10.0.0.5: icmp_seq=11 ttl=64 time=0.863 ms
64 bytes from 10.0.0.5: icmp_seq=12 ttl=64 time=0.680 ms
64 bytes from 10.0.0.5: icmp_seq=13 ttl=64 time=0.604 ms
64 bytes from 10.0.0.5: icmp_seq=14 ttl=64 time=1.14 ms
64 bytes from 10.0.0.5: icmp_seq=15 ttl=64 time=0.484 ms
64 bytes from 10.0.0.5: icmp_seq=16 ttl=64 time=0.679 ms
64 bytes from 10.0.0.5: icmp_seq=17 ttl=64 time=0.586 ms
64 bytes from 10.0.0.5: icmp_seq=18 ttl=64 time=0.597 ms
64 bytes from 10.0.0.5: icmp_seq=19 ttl=64 time=0.821 ms
64 bytes from 10.0.0.5: icmp_seq=20 ttl=64 time=0.532 ms
64 bytes from 10.0.0.5: icmp_seq=21 ttl=64 time=0.536 ms
64 bytes from 10.0.0.5: icmp_seq=22 ttl=64 time=0.585 ms
64 bytes from 10.0.0.5: icmp_seq=23 ttl=64 time=0.570 ms
64 bytes from 10.0.0.5: icmp_seq=24 ttl=64 time=0.484 ms
64 bytes from 10.0.0.5: icmp_seq=25 ttl=64 time=0.669 ms
64 bytes from 10.0.0.5: icmp_seq=26 ttl=64 time=0.565 ms
64 bytes from 10.0.0.5: icmp_seq=27 ttl=64 time=0.782 ms
64 bytes from 10.0.0.5: icmp_seq=28 ttl=64 time=0.620 ms
64 bytes from 10.0.0.5: icmp_seq=29 ttl=64 time=0.514 ms
64 bytes from 10.0.0.5: icmp_seq=30 ttl=64 time=0.553 ms
64 bytes from 10.0.0.5: icmp_seq=31 ttl=64 time=0.611 ms
64 bytes from 10.0.0.5: icmp_seq=32 ttl=64 time=0.892 ms
64 bytes from 10.0.0.5: icmp_seq=33 ttl=64 time=0.679 ms
64 bytes from 10.0.0.5: icmp_seq=34 ttl=64 time=0.652 ms
64 bytes from 10.0.0.5: icmp_seq=35 ttl=64 time=0.500 ms
64 bytes from 10.0.0.5: icmp_seq=36 ttl=64 time=0.640 ms
64 bytes from 10.0.0.5: icmp_seq=37 ttl=64 time=0.630 ms
64 bytes from 10.0.0.5: icmp_seq=38 ttl=64 time=0.988 ms
64 bytes from 10.0.0.5: icmp_seq=39 ttl=64 time=0.456 ms
64 bytes from 10.0.0.5: icmp_seq=40 ttl=64 time=0.655 ms
64 bytes from 10.0.0.5: icmp_seq=41 ttl=64 time=0.567 ms
64 bytes from 10.0.0.5: icmp_seq=42 ttl=64 time=1.32 ms
64 bytes from 10.0.0.5: icmp_seq=43 ttl=64 time=0.649 ms
64 bytes from 10.0.0.5: icmp_seq=44 ttl=64 time=0.637 ms
64 bytes from 10.0.0.5: icmp_seq=45 ttl=64 time=0.618 ms
64 bytes from 10.0.0.5: icmp_seq=46 ttl=64 time=0.930 ms
64 bytes from 10.0.0.5: icmp_seq=47 ttl=64 time=0.505 ms
64 bytes from 10.0.0.5: icmp_seq=48 ttl=64 time=0.650 ms
64 bytes from 10.0.0.5: icmp_seq=49 ttl=64 time=0.589 ms
64 bytes from 10.0.0.5: icmp_seq=50 ttl=64 time=0.539 ms

--- 10.0.0.5 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9970ms
rtt min/avg/max/mdev = 0.456/0.694/2.447/0.310 ms
