latency,weight
1,0
2,0
3,268
4,7061
5,15862
6,16054
7,11872
8,7874
9,4963
10,3026
11,2055
12,1306
13,978
14,732
15,668
16,473
17,440
18,380
19,324
20,295
21,261
22,269
23,234
24,204
25,256
26,212
27,198
28,191
29,210
30,181
31,198
32,187
33,193
34,199
35,169
36,179
37,177
38,174
39,184
40,190
41,195
42,190
43,196
44,216
45,211
46,220
47,214
48,194
49,183
50,182
51,188
52,167
53,187
54,178
55,187
56,187
57,195
58,186
59,166
60,150
61,168
62,174
63,176
64,170
65,177
66,184
67,158
68,132
69,150
70,150
71,143
72,137
73,144
74,127
75,128
76,95
77,113
78,109
79,77
80,91
81,77
82,68
83,49
84,60
85,61
86,45
87,39
88,32
89,32
90,22
91,27
92,12
93,9
94,13
95,9
96,6
97,5
98,2
99,5
100,7
