PING 10.0.0.11 (10.0.0.11) 56(84) bytes of data.
64 bytes from 10.0.0.11: icmp_seq=1 ttl=64 time=0.614 ms
64 bytes from 10.0.0.11: icmp_seq=2 ttl=64 time=0.585 ms
64 bytes from 10.0.0.11: icmp_seq=3 ttl=64 time=0.618 ms
64 bytes from 10.0.0.11: icmp_seq=4 ttl=64 time=1.34 ms
64 bytes from 10.0.0.11: icmp_seq=5 ttl=64 time=0.961 ms
64 bytes from 10.0.0.11: icmp_seq=6 ttl=64 time=1.18 ms
64 bytes from 10.0.0.11: icmp_seq=7 ttl=64 time=0.871 ms
64 bytes from 10.0.0.11: icmp_seq=8 ttl=64 time=0.673 ms
64 bytes from 10.0.0.11: icmp_seq=9 ttl=64 time=0.964 ms
64 bytes from 10.0.0.11: icmp_seq=10 ttl=64 time=0.867 ms
64 bytes from 10.0.0.11: icmp_seq=11 ttl=64 time=0.646 ms
64 bytes from 10.0.0.11: icmp_seq=12 ttl=64 time=0.973 ms
64 bytes from 10.0.0.11: icmp_seq=13 ttl=64 time=0.782 ms
64 bytes from 10.0.0.11: icmp_seq=14 ttl=64 time=1.08 ms
64 bytes from 10.0.0.11: icmp_seq=15 ttl=64 time=0.649 ms
64 bytes from 10.0.0.11: icmp_seq=16 ttl=64 time=0.838 ms
64 bytes from 10.0.0.11: icmp_seq=17 ttl=64 time=0.787 ms
64 bytes from 10.0.0.11: icmp_seq=18 ttl=64 time=0.625 ms
64 bytes from 10.0.0.11: icmp_seq=19 ttl=64 time=0.667 ms
64 bytes from 10.0.0.11: icmp_seq=20 ttl=64 time=0.603 ms
64 bytes from 10.0.0.11: icmp_seq=21 ttl=64 time=0.524 ms
64 bytes from 10.0.0.11: icmp_seq=22 ttl=64 time=0.731 ms
64 bytes from 10.0.0.11: icmp_seq=23 ttl=64 time=1.31 ms
64 bytes from 10.0.0.11: icmp_seq=24 ttl=64 time=0.499 ms
64 bytes from 10.0.0.11: icmp_seq=25 ttl=64 time=0.711 ms
64 bytes from 10.0.0.11: icmp_seq=26 ttl=64 time=0.745 ms
64 bytes from 10.0.0.11: icmp_seq=27 ttl=64 time=0.782 ms
64 bytes from 10.0.0.11: icmp_seq=28 ttl=64 time=0.556 ms
64 bytes from 10.0.0.11: icmp_seq=29 ttl=64 time=0.803 ms
64 bytes from 10.0.0.11: icmp_seq=30 ttl=64 time=0.684 ms
64 bytes from 10.0.0.11: icmp_seq=31 ttl=64 time=0.666 ms
64 bytes from 10.0.0.11: icmp_seq=32 ttl=64 time=0.583 ms
64 bytes from 10.0.0.11: icmp_seq=33 ttl=64 time=1.09 ms
64 bytes from 10.0.0.11: icmp_seq=34 ttl=64 time=0.620 ms
64 bytes from 10.0.0.11: icmp_seq=35 ttl=64 time=0.595 ms
64 bytes from 10.0.0.11: icmp_seq=36 ttl=64 time=0.819 ms
64 bytes from 10.0.0.11: icmp_seq=37 ttl=64 time=0.593 ms
64 bytes from 10.0.0.11: icmp_seq=38 ttl=64 time=0.889 ms
64 bytes from 10.0.0.11: icmp_seq=39 ttl=64 time=1.37 ms
64 bytes from 10.0.0.11: icmp_seq=40 ttl=64 time=0.818 ms
64 bytes from 10.0.0.11: icmp_seq=41 ttl=64 time=0.626 ms
64 bytes from 10.0.0.11: icmp_seq=42 ttl=64 time=0.722 ms
64 bytes from 10.0.0.11: icmp_seq=43 ttl=64 time=0.649 ms
64 bytes from 10.0.0.11: icmp_seq=44 ttl=64 time=0.722 ms
64 bytes from 10.0.0.11: icmp_seq=45 ttl=64 time=0.609 ms
64 bytes from 10.0.0.11: icmp_seq=46 ttl=64 time=0.867 ms
64 bytes from 10.0.0.11: icmp_seq=47 ttl=64 time=0.848 ms
64 bytes from 10.0.0.11: icmp_seq=48 ttl=64 time=0.686 ms
64 bytes from 10.0.0.11: icmp_seq=49 ttl=64 time=1.65 ms
64 bytes from 10.0.0.11: icmp_seq=50 ttl=64 time=0.763 ms

--- 10.0.0.11 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9959ms
rtt min/avg/max/mdev = 0.499/0.797/1.654/0.241 ms
