requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.5513069739993752,12683.49942722255,105008.16886520637,12992.48882216128,665048.6675460825,14178.233293991043,57614
