latency,weight
1,0
2,0
3,408
4,8544
5,17277
6,15861
7,11083
8,7216
9,4506
10,2940
11,1946
12,1281
13,1002
14,767
15,642
16,517
17,447
18,396
19,392
20,251
21,294
22,264
23,244
24,224
25,234
26,176
27,184
28,160
29,172
30,163
31,151
32,147
33,152
34,171
35,153
36,155
37,171
38,169
39,164
40,174
41,179
42,141
43,161
44,188
45,168
46,177
47,184
48,172
49,173
50,144
51,114
52,97
53,104
54,78
55,87
56,96
57,72
58,77
59,86
60,68
61,56
62,50
63,51
64,63
65,49
66,45
67,40
68,49
69,50
70,41
71,45
72,26
73,28
74,32
75,12
76,16
77,23
78,16
79,12
80,16
81,9
82,18
83,9
84,7
85,4
86,4
87,2
88,1
89,3
90,6
91,3
92,5
93,4
94,4
95,3
96,5
97,4
98,0
99,3
100,1
