requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.6101497890996048,11697.048490484573,100679.50269022552,11102.598940516125,643852.8509083663,13054.827194526553,60218
