PING 10.0.0.11 (10.0.0.11) 56(84) bytes of data.
64 bytes from 10.0.0.11: icmp_seq=1 ttl=64 time=0.460 ms
64 bytes from 10.0.0.11: icmp_seq=2 ttl=64 time=0.620 ms
64 bytes from 10.0.0.11: icmp_seq=3 ttl=64 time=0.818 ms
64 bytes from 10.0.0.11: icmp_seq=4 ttl=64 time=0.598 ms
64 bytes from 10.0.0.11: icmp_seq=5 ttl=64 time=0.510 ms
64 bytes from 10.0.0.11: icmp_seq=6 ttl=64 time=0.662 ms
64 bytes from 10.0.0.11: icmp_seq=7 ttl=64 time=0.533 ms
64 bytes from 10.0.0.11: icmp_seq=8 ttl=64 time=0.539 ms
64 bytes from 10.0.0.11: icmp_seq=9 ttl=64 time=0.714 ms
64 bytes from 10.0.0.11: icmp_seq=10 ttl=64 time=0.746 ms
64 bytes from 10.0.0.11: icmp_seq=11 ttl=64 time=0.556 ms
64 bytes from 10.0.0.11: icmp_seq=12 ttl=64 time=0.538 ms
64 bytes from 10.0.0.11: icmp_seq=13 ttl=64 time=0.603 ms
64 bytes from 10.0.0.11: icmp_seq=14 ttl=64 time=0.885 ms
64 bytes from 10.0.0.11: icmp_seq=15 ttl=64 time=0.554 ms
64 bytes from 10.0.0.11: icmp_seq=16 ttl=64 time=0.605 ms
64 bytes from 10.0.0.11: icmp_seq=17 ttl=64 time=0.613 ms
64 bytes from 10.0.0.11: icmp_seq=18 ttl=64 time=0.677 ms
64 bytes from 10.0.0.11: icmp_seq=19 ttl=64 time=1.39 ms
64 bytes from 10.0.0.11: icmp_seq=20 ttl=64 time=0.813 ms
64 bytes from 10.0.0.11: icmp_seq=21 ttl=64 time=0.614 ms
64 bytes from 10.0.0.11: icmp_seq=22 ttl=64 time=0.677 ms
64 bytes from 10.0.0.11: icmp_seq=23 ttl=64 time=0.527 ms
64 bytes from 10.0.0.11: icmp_seq=24 ttl=64 time=1.01 ms
64 bytes from 10.0.0.11: icmp_seq=25 ttl=64 time=0.629 ms
64 bytes from 10.0.0.11: icmp_seq=26 ttl=64 time=0.552 ms
64 bytes from 10.0.0.11: icmp_seq=27 ttl=64 time=0.628 ms
64 bytes from 10.0.0.11: icmp_seq=28 ttl=64 time=0.742 ms
64 bytes from 10.0.0.11: icmp_seq=29 ttl=64 time=0.711 ms
64 bytes from 10.0.0.11: icmp_seq=30 ttl=64 time=0.758 ms
64 bytes from 10.0.0.11: icmp_seq=31 ttl=64 time=0.686 ms
64 bytes from 10.0.0.11: icmp_seq=32 ttl=64 time=0.516 ms
64 bytes from 10.0.0.11: icmp_seq=33 ttl=64 time=0.880 ms
64 bytes from 10.0.0.11: icmp_seq=34 ttl=64 time=0.592 ms
64 bytes from 10.0.0.11: icmp_seq=35 ttl=64 time=0.675 ms
64 bytes from 10.0.0.11: icmp_seq=36 ttl=64 time=0.669 ms
64 bytes from 10.0.0.11: icmp_seq=37 ttl=64 time=0.670 ms
64 bytes from 10.0.0.11: icmp_seq=38 ttl=64 time=0.588 ms
64 bytes from 10.0.0.11: icmp_seq=39 ttl=64 time=0.637 ms
64 bytes from 10.0.0.11: icmp_seq=40 ttl=64 time=0.596 ms
64 bytes from 10.0.0.11: icmp_seq=41 ttl=64 time=1.14 ms
64 bytes from 10.0.0.11: icmp_seq=42 ttl=64 time=1.03 ms
64 bytes from 10.0.0.11: icmp_seq=43 ttl=64 time=0.734 ms
64 bytes from 10.0.0.11: icmp_seq=44 ttl=64 time=0.733 ms
64 bytes from 10.0.0.11: icmp_seq=45 ttl=64 time=0.542 ms
64 bytes from 10.0.0.11: icmp_seq=46 ttl=64 time=0.832 ms
64 bytes from 10.0.0.11: icmp_seq=47 ttl=64 time=0.564 ms
64 bytes from 10.0.0.11: icmp_seq=48 ttl=64 time=0.710 ms
64 bytes from 10.0.0.11: icmp_seq=49 ttl=64 time=0.577 ms
64 bytes from 10.0.0.11: icmp_seq=50 ttl=64 time=0.810 ms

--- 10.0.0.11 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9972ms
rtt min/avg/max/mdev = 0.460/0.689/1.398/0.176 ms
