PING 10.0.0.6 (10.0.0.6) 56(84) bytes of data.
64 bytes from 10.0.0.6: icmp_seq=1 ttl=64 time=0.406 ms
64 bytes from 10.0.0.6: icmp_seq=2 ttl=64 time=0.722 ms
64 bytes from 10.0.0.6: icmp_seq=3 ttl=64 time=0.765 ms
64 bytes from 10.0.0.6: icmp_seq=4 ttl=64 time=1.05 ms
64 bytes from 10.0.0.6: icmp_seq=5 ttl=64 time=0.772 ms
64 bytes from 10.0.0.6: icmp_seq=6 ttl=64 time=1.10 ms
64 bytes from 10.0.0.6: icmp_seq=7 ttl=64 time=2.17 ms
64 bytes from 10.0.0.6: icmp_seq=8 ttl=64 time=0.884 ms
64 bytes from 10.0.0.6: icmp_seq=9 ttl=64 time=0.779 ms
64 bytes from 10.0.0.6: icmp_seq=10 ttl=64 time=0.968 ms
64 bytes from 10.0.0.6: icmp_seq=11 ttl=64 time=0.710 ms
64 bytes from 10.0.0.6: icmp_seq=12 ttl=64 time=2.16 ms
64 bytes from 10.0.0.6: icmp_seq=13 ttl=64 time=0.504 ms
64 bytes from 10.0.0.6: icmp_seq=14 ttl=64 time=0.842 ms
64 bytes from 10.0.0.6: icmp_seq=15 ttl=64 time=0.808 ms
64 bytes from 10.0.0.6: icmp_seq=16 ttl=64 time=0.514 ms
64 bytes from 10.0.0.6: icmp_seq=17 ttl=64 time=1.26 ms
64 bytes from 10.0.0.6: icmp_seq=18 ttl=64 time=0.880 ms
64 bytes from 10.0.0.6: icmp_seq=19 ttl=64 time=1.17 ms
64 bytes from 10.0.0.6: icmp_seq=20 ttl=64 time=0.699 ms
64 bytes from 10.0.0.6: icmp_seq=21 ttl=64 time=0.613 ms
64 bytes from 10.0.0.6: icmp_seq=22 ttl=64 time=0.887 ms
64 bytes from 10.0.0.6: icmp_seq=23 ttl=64 time=0.654 ms
64 bytes from 10.0.0.6: icmp_seq=24 ttl=64 time=0.614 ms
64 bytes from 10.0.0.6: icmp_seq=25 ttl=64 time=0.662 ms
64 bytes from 10.0.0.6: icmp_seq=26 ttl=64 time=0.675 ms
64 bytes from 10.0.0.6: icmp_seq=27 ttl=64 time=0.549 ms
64 bytes from 10.0.0.6: icmp_seq=28 ttl=64 time=0.912 ms
64 bytes from 10.0.0.6: icmp_seq=29 ttl=64 time=0.576 ms
64 bytes from 10.0.0.6: icmp_seq=30 ttl=64 time=0.657 ms
64 bytes from 10.0.0.6: icmp_seq=31 ttl=64 time=0.637 ms
64 bytes from 10.0.0.6: icmp_seq=32 ttl=64 time=0.597 ms
64 bytes from 10.0.0.6: icmp_seq=33 ttl=64 time=0.896 ms
64 bytes from 10.0.0.6: icmp_seq=34 ttl=64 time=0.740 ms
64 bytes from 10.0.0.6: icmp_seq=35 ttl=64 time=0.653 ms
64 bytes from 10.0.0.6: icmp_seq=36 ttl=64 time=0.841 ms
64 bytes from 10.0.0.6: icmp_seq=37 ttl=64 time=0.589 ms
64 bytes from 10.0.0.6: icmp_seq=38 ttl=64 time=0.782 ms
64 bytes from 10.0.0.6: icmp_seq=39 ttl=64 time=1.09 ms
64 bytes from 10.0.0.6: icmp_seq=40 ttl=64 time=0.611 ms
64 bytes from 10.0.0.6: icmp_seq=41 ttl=64 time=0.997 ms
64 bytes from 10.0.0.6: icmp_seq=42 ttl=64 time=0.868 ms
64 bytes from 10.0.0.6: icmp_seq=43 ttl=64 time=1.07 ms
64 bytes from 10.0.0.6: icmp_seq=44 ttl=64 time=0.894 ms
64 bytes from 10.0.0.6: icmp_seq=45 ttl=64 time=0.619 ms
64 bytes from 10.0.0.6: icmp_seq=46 ttl=64 time=0.723 ms
64 bytes from 10.0.0.6: icmp_seq=47 ttl=64 time=0.878 ms
64 bytes from 10.0.0.6: icmp_seq=48 ttl=64 time=0.986 ms
64 bytes from 10.0.0.6: icmp_seq=49 ttl=64 time=0.762 ms
64 bytes from 10.0.0.6: icmp_seq=50 ttl=64 time=0.732 ms

--- 10.0.0.6 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9952ms
rtt min/avg/max/mdev = 0.406/0.839/2.175/0.327 ms
