latency,weight
1,0
2,0
3,379
4,7800
5,16606
6,16152
7,11361
8,7267
9,4620
10,2842
11,1854
12,1309
13,935
14,729
15,566
16,437
17,329
18,307
19,287
20,269
21,200
22,191
23,198
24,185
25,183
26,188
27,152
28,173
29,152
30,159
31,125
32,146
33,161
34,139
35,133
36,134
37,155
38,150
39,144
40,153
41,160
42,172
43,143
44,175
45,163
46,162
47,178
48,184
49,140
50,157
51,164
52,168
53,199
54,148
55,167
56,151
57,158
58,142
59,150
60,186
61,159
62,178
63,155
64,152
65,178
66,239
67,150
68,145
69,171
70,176
71,180
72,165
73,183
74,166
75,135
76,144
77,149
78,137
79,118
80,132
81,127
82,99
83,110
84,108
85,69
86,71
87,73
88,59
89,52
90,51
91,40
92,35
93,23
94,28
95,23
96,11
97,12
98,10
99,9
100,11
