requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.5364258463029128,12962.508690122933,102485.91747108339,14582.939708108763,792068.1685581057,15601.422600375461,82565
