latency,weight
1,0
2,0
3,400
4,6386
5,12943
6,14019
7,9978
8,6413
9,3874
10,2308
11,1389
12,855
13,585
14,427
15,321
16,267
17,187
18,165
19,142
20,94
21,85
22,98
23,80
24,79
25,68
26,63
27,57
28,59
29,33
30,38
31,43
32,34
33,37
34,23
35,28
36,46
37,26
38,38
39,31
40,50
41,36
42,32
43,46
44,40
45,44
46,31
47,52
48,34
49,31
50,27
51,27
52,25
53,19
54,22
55,15
56,24
57,9
58,10
59,12
60,8
61,15
62,22
63,19
64,17
65,14
66,16
67,12
68,12
69,20
70,13
71,27
72,24
73,14
74,21
75,13
76,23
77,14
78,3
79,8
80,1
81,4
82,4
83,3
84,4
85,10
86,6
87,0
88,5
89,2
90,2
91,3
92,1
93,5
94,1
95,3
96,1
97,4
98,1
99,1
100,0
