latency,weight
1,0
2,0
3,381
4,7858
5,17074
6,16298
7,11417
8,7438
9,4553
10,2824
11,1802
12,1315
13,906
14,733
15,584
16,423
17,348
18,308
19,257
20,252
21,224
22,191
23,203
24,205
25,184
26,169
27,197
28,172
29,172
30,186
31,151
32,132
33,155
34,166
35,151
36,164
37,171
38,173
39,202
40,165
41,159
42,188
43,182
44,193
45,211
46,187
47,222
48,179
49,167
50,164
51,190
52,160
53,153
54,189
55,167
56,180
57,155
58,170
59,152
60,164
61,175
62,129
63,140
64,149
65,148
66,169
67,128
68,147
69,131
70,114
71,118
72,95
73,110
74,100
75,104
76,85
77,70
78,53
79,69
80,51
81,44
82,34
83,34
84,31
85,32
86,18
87,19
88,28
89,13
90,11
91,20
92,14
93,12
94,6
95,7
96,5
97,10
98,5
99,5
100,2
