PING 10.0.0.5 (10.0.0.5) 56(84) bytes of data.
64 bytes from 10.0.0.5: icmp_seq=1 ttl=64 time=0.647 ms
64 bytes from 10.0.0.5: icmp_seq=2 ttl=64 time=0.608 ms
64 bytes from 10.0.0.5: icmp_seq=3 ttl=64 time=0.733 ms
64 bytes from 10.0.0.5: icmp_seq=4 ttl=64 time=0.763 ms
64 bytes from 10.0.0.5: icmp_seq=5 ttl=64 time=0.650 ms
64 bytes from 10.0.0.5: icmp_seq=6 ttl=64 time=0.636 ms
64 bytes from 10.0.0.5: icmp_seq=7 ttl=64 time=0.655 ms
64 bytes from 10.0.0.5: icmp_seq=8 ttl=64 time=0.601 ms
64 bytes from 10.0.0.5: icmp_seq=9 ttl=64 time=0.523 ms
64 bytes from 10.0.0.5: icmp_seq=10 ttl=64 time=0.564 ms
64 bytes from 10.0.0.5: icmp_seq=11 ttl=64 time=0.639 ms
64 bytes from 10.0.0.5: icmp_seq=12 ttl=64 time=0.694 ms
64 bytes from 10.0.0.5: icmp_seq=13 ttl=64 time=0.628 ms
64 bytes from 10.0.0.5: icmp_seq=14 ttl=64 time=0.582 ms
64 bytes from 10.0.0.5: icmp_seq=15 ttl=64 time=0.658 ms
64 bytes from 10.0.0.5: icmp_seq=16 ttl=64 time=1.26 ms
64 bytes from 10.0.0.5: icmp_seq=17 ttl=64 time=0.621 ms
64 bytes from 10.0.0.5: icmp_seq=18 ttl=64 time=0.697 ms
64 bytes from 10.0.0.5: icmp_seq=19 ttl=64 time=0.900 ms
64 bytes from 10.0.0.5: icmp_seq=20 ttl=64 time=0.634 ms
64 bytes from 10.0.0.5: icmp_seq=21 ttl=64 time=0.734 ms
64 bytes from 10.0.0.5: icmp_seq=22 ttl=64 time=0.587 ms
64 bytes from 10.0.0.5: icmp_seq=23 ttl=64 time=0.712 ms
64 bytes from 10.0.0.5: icmp_seq=24 ttl=64 time=0.524 ms
64 bytes from 10.0.0.5: icmp_seq=25 ttl=64 time=0.716 ms
64 bytes from 10.0.0.5: icmp_seq=26 ttl=64 time=0.694 ms
64 bytes from 10.0.0.5: icmp_seq=27 ttl=64 time=0.559 ms
64 bytes from 10.0.0.5: icmp_seq=28 ttl=64 time=0.707 ms
64 bytes from 10.0.0.5: icmp_seq=29 ttl=64 time=0.661 ms
64 bytes from 10.0.0.5: icmp_seq=30 ttl=64 time=0.659 ms
64 bytes from 10.0.0.5: icmp_seq=31 ttl=64 time=0.499 ms
64 bytes from 10.0.0.5: icmp_seq=32 ttl=64 time=0.714 ms
64 bytes from 10.0.0.5: icmp_seq=33 ttl=64 time=0.676 ms
64 bytes from 10.0.0.5: icmp_seq=34 ttl=64 time=0.636 ms
64 bytes from 10.0.0.5: icmp_seq=35 ttl=64 time=0.660 ms
64 bytes from 10.0.0.5: icmp_seq=36 ttl=64 time=0.620 ms
64 bytes from 10.0.0.5: icmp_seq=37 ttl=64 time=0.594 ms
64 bytes from 10.0.0.5: icmp_seq=38 ttl=64 time=0.652 ms
64 bytes from 10.0.0.5: icmp_seq=39 ttl=64 time=0.642 ms
64 bytes from 10.0.0.5: icmp_seq=40 ttl=64 time=0.615 ms
64 bytes from 10.0.0.5: icmp_seq=41 ttl=64 time=0.655 ms
64 bytes from 10.0.0.5: icmp_seq=42 ttl=64 time=0.662 ms
64 bytes from 10.0.0.5: icmp_seq=43 ttl=64 time=3.24 ms
64 bytes from 10.0.0.5: icmp_seq=44 ttl=64 time=0.718 ms
64 bytes from 10.0.0.5: icmp_seq=45 ttl=64 time=0.544 ms
64 bytes from 10.0.0.5: icmp_seq=46 ttl=64 time=0.659 ms
64 bytes from 10.0.0.5: icmp_seq=47 ttl=64 time=0.508 ms
64 bytes from 10.0.0.5: icmp_seq=48 ttl=64 time=0.739 ms
64 bytes from 10.0.0.5: icmp_seq=49 ttl=64 time=0.676 ms
64 bytes from 10.0.0.5: icmp_seq=50 ttl=64 time=0.567 ms

--- 10.0.0.5 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9981ms
rtt min/avg/max/mdev = 0.499/0.710/3.246/0.380 ms
