PING 10.0.0.10 (10.0.0.10) 56(84) bytes of data.
64 bytes from 10.0.0.10: icmp_seq=1 ttl=64 time=0.885 ms
64 bytes from 10.0.0.10: icmp_seq=2 ttl=64 time=0.652 ms
64 bytes from 10.0.0.10: icmp_seq=3 ttl=64 time=0.640 ms
64 bytes from 10.0.0.10: icmp_seq=4 ttl=64 time=0.688 ms
64 bytes from 10.0.0.10: icmp_seq=5 ttl=64 time=0.673 ms
64 bytes from 10.0.0.10: icmp_seq=6 ttl=64 time=0.902 ms
64 bytes from 10.0.0.10: icmp_seq=7 ttl=64 time=1.18 ms
64 bytes from 10.0.0.10: icmp_seq=8 ttl=64 time=0.562 ms
64 bytes from 10.0.0.10: icmp_seq=9 ttl=64 time=0.712 ms
64 bytes from 10.0.0.10: icmp_seq=10 ttl=64 time=0.739 ms
64 bytes from 10.0.0.10: icmp_seq=11 ttl=64 time=0.679 ms
64 bytes from 10.0.0.10: icmp_seq=12 ttl=64 time=1.94 ms
64 bytes from 10.0.0.10: icmp_seq=13 ttl=64 time=0.642 ms
64 bytes from 10.0.0.10: icmp_seq=14 ttl=64 time=0.830 ms
64 bytes from 10.0.0.10: icmp_seq=15 ttl=64 time=0.707 ms
64 bytes from 10.0.0.10: icmp_seq=16 ttl=64 time=1.49 ms
64 bytes from 10.0.0.10: icmp_seq=17 ttl=64 time=0.649 ms
64 bytes from 10.0.0.10: icmp_seq=18 ttl=64 time=0.682 ms
64 bytes from 10.0.0.10: icmp_seq=19 ttl=64 time=0.568 ms
64 bytes from 10.0.0.10: icmp_seq=20 ttl=64 time=0.851 ms
64 bytes from 10.0.0.10: icmp_seq=21 ttl=64 time=0.635 ms
64 bytes from 10.0.0.10: icmp_seq=22 ttl=64 time=0.806 ms
64 bytes from 10.0.0.10: icmp_seq=23 ttl=64 time=0.900 ms
64 bytes from 10.0.0.10: icmp_seq=24 ttl=64 time=0.636 ms
64 bytes from 10.0.0.10: icmp_seq=25 ttl=64 time=0.626 ms
64 bytes from 10.0.0.10: icmp_seq=26 ttl=64 time=0.785 ms
64 bytes from 10.0.0.10: icmp_seq=27 ttl=64 time=0.727 ms
64 bytes from 10.0.0.10: icmp_seq=28 ttl=64 time=0.916 ms
64 bytes from 10.0.0.10: icmp_seq=29 ttl=64 time=0.993 ms
64 bytes from 10.0.0.10: icmp_seq=30 ttl=64 time=0.807 ms
64 bytes from 10.0.0.10: icmp_seq=31 ttl=64 time=1.10 ms
64 bytes from 10.0.0.10: icmp_seq=32 ttl=64 time=0.603 ms
64 bytes from 10.0.0.10: icmp_seq=33 ttl=64 time=0.777 ms
64 bytes from 10.0.0.10: icmp_seq=34 ttl=64 time=0.536 ms
64 bytes from 10.0.0.10: icmp_seq=35 ttl=64 time=0.709 ms
64 bytes from 10.0.0.10: icmp_seq=36 ttl=64 time=1.17 ms
64 bytes from 10.0.0.10: icmp_seq=37 ttl=64 time=1.09 ms
64 bytes from 10.0.0.10: icmp_seq=38 ttl=64 time=1.25 ms
64 bytes from 10.0.0.10: icmp_seq=39 ttl=64 time=0.903 ms
64 bytes from 10.0.0.10: icmp_seq=40 ttl=64 time=0.926 ms
64 bytes from 10.0.0.10: icmp_seq=41 ttl=64 time=0.910 ms
64 bytes from 10.0.0.10: icmp_seq=42 ttl=64 time=0.701 ms
64 bytes from 10.0.0.10: icmp_seq=43 ttl=64 time=0.714 ms
64 bytes from 10.0.0.10: icmp_seq=44 ttl=64 time=34.1 ms
64 bytes from 10.0.0.10: icmp_seq=45 ttl=64 time=1.19 ms
64 bytes from 10.0.0.10: icmp_seq=46 ttl=64 time=0.740 ms
64 bytes from 10.0.0.10: icmp_seq=47 ttl=64 time=0.726 ms
64 bytes from 10.0.0.10: icmp_seq=48 ttl=64 time=0.570 ms
64 bytes from 10.0.0.10: icmp_seq=49 ttl=64 time=0.683 ms
64 bytes from 10.0.0.10: icmp_seq=50 ttl=64 time=1.15 ms

--- 10.0.0.10 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9956ms
rtt min/avg/max/mdev = 0.536/1.503/34.181/4.675 ms
