latency,weight
1,0
2,0
3,278
4,6137
5,14080
6,17215
7,14031
8,9434
9,5768
10,3222
11,1974
12,1260
13,857
14,599
15,446
16,345
17,278
18,224
19,202
20,181
21,181
22,163
23,168
24,186
25,137
26,129
27,149
28,128
29,154
30,158
31,146
32,140
33,121
34,149
35,146
36,130
37,163
38,174
39,152
40,172
41,163
42,198
43,177
44,208
45,219
46,169
47,188
48,210
49,176
50,184
51,170
52,180
53,183
54,170
55,189
56,197
57,191
58,162
59,178
60,175
61,129
62,135
63,146
64,125
65,144
66,147
67,124
68,131
69,116
70,144
71,123
72,136
73,100
74,112
75,121
76,122
77,91
78,72
79,64
80,45
81,47
82,38
83,28
84,38
85,25
86,20
87,29
88,14
89,15
90,18
91,17
92,17
93,21
94,10
95,9
96,12
97,7
98,10
99,6
100,4
