latency,weight
1,0
2,0
3,334
4,7385
5,16138
6,15709
7,11528
8,7672
9,4804
10,3068
11,1900
12,1331
13,965
14,815
15,600
16,458
17,397
18,348
19,307
20,281
21,253
22,235
23,228
24,202
25,210
26,212
27,181
28,186
29,178
30,197
31,167
32,180
33,159
34,181
35,164
36,184
37,166
38,150
39,179
40,191
41,223
42,187
43,191
44,171
45,189
46,208
47,195
48,213
49,191
50,171
51,191
52,181
53,160
54,175
55,138
56,176
57,178
58,163
59,158
60,175
61,176
62,164
63,152
64,155
65,173
66,140
67,134
68,130
69,132
70,119
71,135
72,108
73,128
74,114
75,119
76,107
77,70
78,63
79,58
80,51
81,47
82,48
83,29
84,25
85,33
86,15
87,16
88,14
89,17
90,10
91,8
92,12
93,7
94,5
95,9
96,4
97,4
98,6
99,4
100,1
