requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.6093859118208482,12856.848200567996,98464.11071278923,14196.860514921551,1082488.0663205923,14072.820231388798,85916
