latency,weight
1,0
2,0
3,348
4,6470
5,14585
6,17622
7,14268
8,9475
9,5627
10,3364
11,2014
12,1269
13,945
14,642
15,512
16,367
17,285
18,302
19,230
20,220
21,214
22,194
23,174
24,189
25,170
26,130
27,192
28,170
29,172
30,187
31,169
32,144
33,150
34,182
35,182
36,183
37,182
38,160
39,166
40,187
41,192
42,178
43,192
44,186
45,185
46,189
47,210
48,207
49,214
50,184
51,184
52,168
53,158
54,149
55,148
56,161
57,174
58,224
59,184
60,188
61,189
62,157
63,139
64,158
65,126
66,110
67,136
68,149
69,116
70,153
71,140
72,121
73,120
74,128
75,109
76,98
77,91
78,99
79,69
80,86
81,69
82,59
83,50
84,72
85,45
86,38
87,44
88,39
89,31
90,17
91,29
92,16
93,19
94,13
95,6
96,10
97,10
98,7
99,6
100,1
