latency,weight
1,0
2,0
3,330
4,7826
5,16887
6,16356
7,11469
8,7392
9,4731
10,2895
11,1814
12,1283
13,985
14,748
15,621
16,497
17,442
18,388
19,304
20,324
21,277
22,266
23,186
24,216
25,204
26,196
27,174
28,170
29,168
30,182
31,156
32,139
33,148
34,144
35,152
36,191
37,174
38,196
39,166
40,152
41,154
42,192
43,162
44,183
45,183
46,190
47,186
48,206
49,195
50,170
51,150
52,161
53,162
54,172
55,158
56,163
57,169
58,159
59,191
60,171
61,153
62,192
63,213
64,171
65,164
66,182
67,197
68,192
69,160
70,152
71,151
72,182
73,197
74,131
75,115
76,126
77,115
78,134
79,126
80,107
81,100
82,83
83,91
84,69
85,50
86,51
87,39
88,44
89,32
90,44
91,20
92,19
93,19
94,19
95,15
96,16
97,11
98,3
99,5
100,5
