PING 10.0.0.5 (10.0.0.5) 56(84) bytes of data.
64 bytes from 10.0.0.5: icmp_seq=1 ttl=64 time=1.36 ms
64 bytes from 10.0.0.5: icmp_seq=2 ttl=64 time=1.05 ms
64 bytes from 10.0.0.5: icmp_seq=3 ttl=64 time=0.809 ms
64 bytes from 10.0.0.5: icmp_seq=4 ttl=64 time=1.81 ms
64 bytes from 10.0.0.5: icmp_seq=5 ttl=64 time=0.858 ms
64 bytes from 10.0.0.5: icmp_seq=6 ttl=64 time=1.40 ms
64 bytes from 10.0.0.5: icmp_seq=7 ttl=64 time=0.748 ms
64 bytes from 10.0.0.5: icmp_seq=8 ttl=64 time=0.688 ms
64 bytes from 10.0.0.5: icmp_seq=9 ttl=64 time=1.06 ms
64 bytes from 10.0.0.5: icmp_seq=10 ttl=64 time=0.729 ms
64 bytes from 10.0.0.5: icmp_seq=11 ttl=64 time=1.27 ms
64 bytes from 10.0.0.5: icmp_seq=12 ttl=64 time=0.879 ms
64 bytes from 10.0.0.5: icmp_seq=13 ttl=64 time=1.32 ms
64 bytes from 10.0.0.5: icmp_seq=14 ttl=64 time=1.02 ms
64 bytes from 10.0.0.5: icmp_seq=15 ttl=64 time=2.04 ms
64 bytes from 10.0.0.5: icmp_seq=16 ttl=64 time=0.753 ms
64 bytes from 10.0.0.5: icmp_seq=17 ttl=64 time=0.854 ms
64 bytes from 10.0.0.5: icmp_seq=18 ttl=64 time=0.909 ms
64 bytes from 10.0.0.5: icmp_seq=19 ttl=64 time=3.12 ms
64 bytes from 10.0.0.5: icmp_seq=20 ttl=64 time=1.43 ms
64 bytes from 10.0.0.5: icmp_seq=21 ttl=64 time=1.76 ms
64 bytes from 10.0.0.5: icmp_seq=22 ttl=64 time=3.31 ms
64 bytes from 10.0.0.5: icmp_seq=23 ttl=64 time=1.82 ms
64 bytes from 10.0.0.5: icmp_seq=24 ttl=64 time=0.867 ms
64 bytes from 10.0.0.5: icmp_seq=25 ttl=64 time=0.987 ms
64 bytes from 10.0.0.5: icmp_seq=26 ttl=64 time=1.30 ms
64 bytes from 10.0.0.5: icmp_seq=27 ttl=64 time=2.11 ms
64 bytes from 10.0.0.5: icmp_seq=28 ttl=64 time=1.06 ms
64 bytes from 10.0.0.5: icmp_seq=29 ttl=64 time=1.74 ms
64 bytes from 10.0.0.5: icmp_seq=30 ttl=64 time=0.736 ms
64 bytes from 10.0.0.5: icmp_seq=31 ttl=64 time=0.900 ms
64 bytes from 10.0.0.5: icmp_seq=32 ttl=64 time=1.67 ms
64 bytes from 10.0.0.5: icmp_seq=33 ttl=64 time=2.47 ms
64 bytes from 10.0.0.5: icmp_seq=34 ttl=64 time=0.802 ms
64 bytes from 10.0.0.5: icmp_seq=35 ttl=64 time=2.17 ms
64 bytes from 10.0.0.5: icmp_seq=36 ttl=64 time=1.10 ms
64 bytes from 10.0.0.5: icmp_seq=37 ttl=64 time=1.31 ms
64 bytes from 10.0.0.5: icmp_seq=38 ttl=64 time=3.11 ms
64 bytes from 10.0.0.5: icmp_seq=39 ttl=64 time=4.31 ms
64 bytes from 10.0.0.5: icmp_seq=40 ttl=64 time=2.03 ms
64 bytes from 10.0.0.5: icmp_seq=41 ttl=64 time=1.18 ms
64 bytes from 10.0.0.5: icmp_seq=42 ttl=64 time=1.49 ms
64 bytes from 10.0.0.5: icmp_seq=43 ttl=64 time=0.727 ms
64 bytes from 10.0.0.5: icmp_seq=44 ttl=64 time=1.11 ms
64 bytes from 10.0.0.5: icmp_seq=45 ttl=64 time=1.34 ms
64 bytes from 10.0.0.5: icmp_seq=46 ttl=64 time=0.891 ms
64 bytes from 10.0.0.5: icmp_seq=47 ttl=64 time=2.55 ms
64 bytes from 10.0.0.5: icmp_seq=48 ttl=64 time=1.43 ms
64 bytes from 10.0.0.5: icmp_seq=49 ttl=64 time=0.848 ms
64 bytes from 10.0.0.5: icmp_seq=50 ttl=64 time=0.958 ms

--- 10.0.0.5 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9876ms
rtt min/avg/max/mdev = 0.688/1.446/4.313/0.772 ms
