requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,67.46193117597333,31442.120950200886,25476189.66183999,78893.75799511792,30848250.29635364,24415.034464253487,210566
