requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,3.2192655317655317,11491.617771586521,211682.03001053,13109.123595998595,6573261.360587048,17003.157577220078,91168
