requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,28.53158555137302,14934.60010881997,25502160.565253116,51039.09358517383,21251140.497784737,21779.79473000433,90057
