requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.2451387447235485,12203.18175212788,81261.95097225106,11724.970832468342,1081199.455943072,13549.120464558393,86706
