PING 10.0.0.11 (10.0.0.11) 56(84) bytes of data.
64 bytes from 10.0.0.11: icmp_seq=1 ttl=64 time=0.914 ms
64 bytes from 10.0.0.11: icmp_seq=2 ttl=64 time=1.50 ms
64 bytes from 10.0.0.11: icmp_seq=3 ttl=64 time=0.928 ms
64 bytes from 10.0.0.11: icmp_seq=4 ttl=64 time=1.08 ms
64 bytes from 10.0.0.11: icmp_seq=5 ttl=64 time=1.11 ms
64 bytes from 10.0.0.11: icmp_seq=6 ttl=64 time=1.15 ms
64 bytes from 10.0.0.11: icmp_seq=7 ttl=64 time=1.05 ms
64 bytes from 10.0.0.11: icmp_seq=8 ttl=64 time=1.06 ms
64 bytes from 10.0.0.11: icmp_seq=9 ttl=64 time=1.12 ms
64 bytes from 10.0.0.11: icmp_seq=10 ttl=64 time=3.04 ms
64 bytes from 10.0.0.11: icmp_seq=11 ttl=64 time=0.884 ms
64 bytes from 10.0.0.11: icmp_seq=12 ttl=64 time=1.28 ms
64 bytes from 10.0.0.11: icmp_seq=13 ttl=64 time=0.945 ms
64 bytes from 10.0.0.11: icmp_seq=14 ttl=64 time=1.65 ms
64 bytes from 10.0.0.11: icmp_seq=15 ttl=64 time=0.852 ms
64 bytes from 10.0.0.11: icmp_seq=16 ttl=64 time=0.879 ms
64 bytes from 10.0.0.11: icmp_seq=17 ttl=64 time=0.903 ms
64 bytes from 10.0.0.11: icmp_seq=18 ttl=64 time=0.823 ms
64 bytes from 10.0.0.11: icmp_seq=19 ttl=64 time=0.963 ms
64 bytes from 10.0.0.11: icmp_seq=20 ttl=64 time=0.833 ms
64 bytes from 10.0.0.11: icmp_seq=21 ttl=64 time=0.935 ms
64 bytes from 10.0.0.11: icmp_seq=22 ttl=64 time=1.00 ms
64 bytes from 10.0.0.11: icmp_seq=23 ttl=64 time=2.54 ms
64 bytes from 10.0.0.11: icmp_seq=24 ttl=64 time=0.859 ms
64 bytes from 10.0.0.11: icmp_seq=25 ttl=64 time=0.979 ms
64 bytes from 10.0.0.11: icmp_seq=26 ttl=64 time=0.945 ms
64 bytes from 10.0.0.11: icmp_seq=27 ttl=64 time=0.781 ms
64 bytes from 10.0.0.11: icmp_seq=28 ttl=64 time=2.29 ms
64 bytes from 10.0.0.11: icmp_seq=29 ttl=64 time=0.893 ms
64 bytes from 10.0.0.11: icmp_seq=30 ttl=64 time=0.923 ms
64 bytes from 10.0.0.11: icmp_seq=31 ttl=64 time=1.15 ms
64 bytes from 10.0.0.11: icmp_seq=32 ttl=64 time=1.12 ms
64 bytes from 10.0.0.11: icmp_seq=33 ttl=64 time=0.982 ms
64 bytes from 10.0.0.11: icmp_seq=34 ttl=64 time=1.65 ms
64 bytes from 10.0.0.11: icmp_seq=35 ttl=64 time=1.12 ms
64 bytes from 10.0.0.11: icmp_seq=36 ttl=64 time=1.06 ms
64 bytes from 10.0.0.11: icmp_seq=37 ttl=64 time=1.16 ms
64 bytes from 10.0.0.11: icmp_seq=38 ttl=64 time=0.964 ms
64 bytes from 10.0.0.11: icmp_seq=39 ttl=64 time=1.03 ms
64 bytes from 10.0.0.11: icmp_seq=40 ttl=64 time=0.999 ms
64 bytes from 10.0.0.11: icmp_seq=41 ttl=64 time=2.18 ms
64 bytes from 10.0.0.11: icmp_seq=42 ttl=64 time=1.12 ms
64 bytes from 10.0.0.11: icmp_seq=43 ttl=64 time=0.900 ms
64 bytes from 10.0.0.11: icmp_seq=44 ttl=64 time=1.00 ms
64 bytes from 10.0.0.11: icmp_seq=45 ttl=64 time=1.30 ms
64 bytes from 10.0.0.11: icmp_seq=46 ttl=64 time=0.894 ms
64 bytes from 10.0.0.11: icmp_seq=47 ttl=64 time=0.914 ms
64 bytes from 10.0.0.11: icmp_seq=48 ttl=64 time=0.835 ms
64 bytes from 10.0.0.11: icmp_seq=49 ttl=64 time=0.901 ms
64 bytes from 10.0.0.11: icmp_seq=50 ttl=64 time=1.03 ms

--- 10.0.0.11 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9877ms
rtt min/avg/max/mdev = 0.781/1.150/3.044/0.454 ms
