latency,weight
1,0
2,0
3,6
4,1498
5,8326
6,10918
7,11655
8,11980
9,10816
10,8368
11,6230
12,4662
13,3577
14,2752
15,2048
16,1527
17,1222
18,897
19,714
20,526
21,406
22,330
23,252
24,214
25,190
26,159
27,151
28,115
29,96
30,90
31,96
32,86
33,82
34,63
35,70
36,57
37,69
38,48
39,53
40,48
41,62
42,46
43,40
44,47
45,42
46,42
47,45
48,46
49,45
50,32
51,30
52,26
53,32
54,24
55,27
56,33
57,19
58,24
59,27
60,16
61,30
62,21
63,22
64,20
65,33
66,17
67,19
68,23
69,23
70,24
71,18
72,18
73,11
74,20
75,23
76,19
77,21
78,24
79,12
80,15
81,12
82,18
83,24
84,4
85,4
86,10
87,9
88,7
89,6
90,10
91,7
92,9
93,5
94,8
95,1
96,6
97,3
98,3
99,2
100,2
