PING 10.0.0.10 (10.0.0.10) 56(84) bytes of data.
64 bytes from 10.0.0.10: icmp_seq=1 ttl=64 time=0.653 ms
64 bytes from 10.0.0.10: icmp_seq=2 ttl=64 time=0.929 ms
64 bytes from 10.0.0.10: icmp_seq=3 ttl=64 time=0.670 ms
64 bytes from 10.0.0.10: icmp_seq=4 ttl=64 time=0.759 ms
64 bytes from 10.0.0.10: icmp_seq=5 ttl=64 time=0.679 ms
64 bytes from 10.0.0.10: icmp_seq=6 ttl=64 time=0.628 ms
64 bytes from 10.0.0.10: icmp_seq=7 ttl=64 time=0.678 ms
64 bytes from 10.0.0.10: icmp_seq=8 ttl=64 time=0.488 ms
64 bytes from 10.0.0.10: icmp_seq=9 ttl=64 time=0.863 ms
64 bytes from 10.0.0.10: icmp_seq=10 ttl=64 time=0.623 ms
64 bytes from 10.0.0.10: icmp_seq=11 ttl=64 time=0.534 ms
64 bytes from 10.0.0.10: icmp_seq=12 ttl=64 time=0.522 ms
64 bytes from 10.0.0.10: icmp_seq=13 ttl=64 time=0.553 ms
64 bytes from 10.0.0.10: icmp_seq=14 ttl=64 time=0.978 ms
64 bytes from 10.0.0.10: icmp_seq=15 ttl=64 time=0.764 ms
64 bytes from 10.0.0.10: icmp_seq=16 ttl=64 time=0.539 ms
64 bytes from 10.0.0.10: icmp_seq=17 ttl=64 time=0.669 ms
64 bytes from 10.0.0.10: icmp_seq=18 ttl=64 time=0.704 ms
64 bytes from 10.0.0.10: icmp_seq=19 ttl=64 time=0.554 ms
64 bytes from 10.0.0.10: icmp_seq=20 ttl=64 time=0.726 ms
64 bytes from 10.0.0.10: icmp_seq=21 ttl=64 time=1.13 ms
64 bytes from 10.0.0.10: icmp_seq=22 ttl=64 time=0.745 ms
64 bytes from 10.0.0.10: icmp_seq=23 ttl=64 time=0.754 ms
64 bytes from 10.0.0.10: icmp_seq=24 ttl=64 time=0.659 ms
64 bytes from 10.0.0.10: icmp_seq=25 ttl=64 time=1.03 ms
64 bytes from 10.0.0.10: icmp_seq=26 ttl=64 time=1.02 ms
64 bytes from 10.0.0.10: icmp_seq=27 ttl=64 time=1.16 ms
64 bytes from 10.0.0.10: icmp_seq=28 ttl=64 time=0.620 ms
64 bytes from 10.0.0.10: icmp_seq=29 ttl=64 time=0.629 ms
64 bytes from 10.0.0.10: icmp_seq=30 ttl=64 time=0.745 ms
64 bytes from 10.0.0.10: icmp_seq=31 ttl=64 time=0.739 ms
64 bytes from 10.0.0.10: icmp_seq=32 ttl=64 time=1.02 ms
64 bytes from 10.0.0.10: icmp_seq=33 ttl=64 time=0.500 ms
64 bytes from 10.0.0.10: icmp_seq=34 ttl=64 time=0.665 ms
64 bytes from 10.0.0.10: icmp_seq=35 ttl=64 time=0.538 ms
64 bytes from 10.0.0.10: icmp_seq=36 ttl=64 time=0.549 ms
64 bytes from 10.0.0.10: icmp_seq=37 ttl=64 time=0.631 ms
64 bytes from 10.0.0.10: icmp_seq=38 ttl=64 time=0.686 ms
64 bytes from 10.0.0.10: icmp_seq=39 ttl=64 time=0.585 ms
64 bytes from 10.0.0.10: icmp_seq=40 ttl=64 time=0.578 ms
64 bytes from 10.0.0.10: icmp_seq=41 ttl=64 time=0.647 ms
64 bytes from 10.0.0.10: icmp_seq=42 ttl=64 time=0.627 ms
64 bytes from 10.0.0.10: icmp_seq=43 ttl=64 time=0.566 ms
64 bytes from 10.0.0.10: icmp_seq=44 ttl=64 time=0.617 ms
64 bytes from 10.0.0.10: icmp_seq=45 ttl=64 time=0.540 ms
64 bytes from 10.0.0.10: icmp_seq=46 ttl=64 time=0.570 ms
64 bytes from 10.0.0.10: icmp_seq=47 ttl=64 time=0.788 ms
64 bytes from 10.0.0.10: icmp_seq=48 ttl=64 time=0.744 ms
64 bytes from 10.0.0.10: icmp_seq=49 ttl=64 time=0.606 ms
64 bytes from 10.0.0.10: icmp_seq=50 ttl=64 time=0.554 ms
64 bytes from 10.0.0.10: icmp_seq=51 ttl=64 time=0.872 ms
64 bytes from 10.0.0.10: icmp_seq=52 ttl=64 time=0.615 ms
64 bytes from 10.0.0.10: icmp_seq=53 ttl=64 time=1.56 ms
64 bytes from 10.0.0.10: icmp_seq=54 ttl=64 time=0.865 ms
64 bytes from 10.0.0.10: icmp_seq=55 ttl=64 time=1.07 ms
64 bytes from 10.0.0.10: icmp_seq=56 ttl=64 time=0.758 ms
64 bytes from 10.0.0.10: icmp_seq=57 ttl=64 time=0.590 ms
64 bytes from 10.0.0.10: icmp_seq=58 ttl=64 time=0.513 ms
64 bytes from 10.0.0.10: icmp_seq=59 ttl=64 time=0.521 ms
64 bytes from 10.0.0.10: icmp_seq=60 ttl=64 time=0.492 ms
64 bytes from 10.0.0.10: icmp_seq=61 ttl=64 time=0.527 ms
64 bytes from 10.0.0.10: icmp_seq=62 ttl=64 time=0.558 ms
64 bytes from 10.0.0.10: icmp_seq=63 ttl=64 time=0.604 ms
64 bytes from 10.0.0.10: icmp_seq=64 ttl=64 time=0.686 ms
64 bytes from 10.0.0.10: icmp_seq=65 ttl=64 time=0.580 ms
64 bytes from 10.0.0.10: icmp_seq=66 ttl=64 time=0.539 ms
64 bytes from 10.0.0.10: icmp_seq=67 ttl=64 time=0.623 ms
64 bytes from 10.0.0.10: icmp_seq=68 ttl=64 time=0.824 ms
64 bytes from 10.0.0.10: icmp_seq=69 ttl=64 time=0.663 ms
64 bytes from 10.0.0.10: icmp_seq=70 ttl=64 time=0.588 ms
64 bytes from 10.0.0.10: icmp_seq=71 ttl=64 time=0.941 ms
64 bytes from 10.0.0.10: icmp_seq=72 ttl=64 time=0.840 ms
64 bytes from 10.0.0.10: icmp_seq=73 ttl=64 time=0.556 ms
64 bytes from 10.0.0.10: icmp_seq=74 ttl=64 time=1.13 ms
64 bytes from 10.0.0.10: icmp_seq=75 ttl=64 time=0.873 ms
64 bytes from 10.0.0.10: icmp_seq=76 ttl=64 time=0.546 ms
64 bytes from 10.0.0.10: icmp_seq=77 ttl=64 time=0.631 ms
64 bytes from 10.0.0.10: icmp_seq=78 ttl=64 time=0.826 ms
64 bytes from 10.0.0.10: icmp_seq=79 ttl=64 time=0.634 ms
64 bytes from 10.0.0.10: icmp_seq=80 ttl=64 time=0.734 ms
64 bytes from 10.0.0.10: icmp_seq=81 ttl=64 time=1.81 ms
64 bytes from 10.0.0.10: icmp_seq=82 ttl=64 time=0.697 ms
64 bytes from 10.0.0.10: icmp_seq=83 ttl=64 time=0.633 ms
64 bytes from 10.0.0.10: icmp_seq=84 ttl=64 time=0.726 ms
64 bytes from 10.0.0.10: icmp_seq=85 ttl=64 time=0.743 ms
64 bytes from 10.0.0.10: icmp_seq=86 ttl=64 time=0.757 ms
64 bytes from 10.0.0.10: icmp_seq=87 ttl=64 time=0.620 ms
64 bytes from 10.0.0.10: icmp_seq=88 ttl=64 time=0.852 ms
64 bytes from 10.0.0.10: icmp_seq=89 ttl=64 time=1.81 ms
64 bytes from 10.0.0.10: icmp_seq=90 ttl=64 time=0.648 ms
64 bytes from 10.0.0.10: icmp_seq=91 ttl=64 time=0.692 ms
64 bytes from 10.0.0.10: icmp_seq=92 ttl=64 time=0.666 ms
64 bytes from 10.0.0.10: icmp_seq=93 ttl=64 time=0.606 ms
64 bytes from 10.0.0.10: icmp_seq=94 ttl=64 time=0.601 ms
64 bytes from 10.0.0.10: icmp_seq=95 ttl=64 time=0.618 ms
64 bytes from 10.0.0.10: icmp_seq=96 ttl=64 time=0.810 ms
64 bytes from 10.0.0.10: icmp_seq=97 ttl=64 time=0.729 ms
64 bytes from 10.0.0.10: icmp_seq=98 ttl=64 time=0.940 ms
64 bytes from 10.0.0.10: icmp_seq=99 ttl=64 time=1.06 ms
64 bytes from 10.0.0.10: icmp_seq=100 ttl=64 time=0.607 ms

--- 10.0.0.10 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 20149ms
rtt min/avg/max/mdev = 0.488/0.731/1.813/0.237 ms
