PING 10.0.0.10 (10.0.0.10) 56(84) bytes of data.
64 bytes from 10.0.0.10: icmp_seq=1 ttl=64 time=0.578 ms
64 bytes from 10.0.0.10: icmp_seq=2 ttl=64 time=1.45 ms
64 bytes from 10.0.0.10: icmp_seq=3 ttl=64 time=1.44 ms
64 bytes from 10.0.0.10: icmp_seq=4 ttl=64 time=0.644 ms
64 bytes from 10.0.0.10: icmp_seq=5 ttl=64 time=0.961 ms
64 bytes from 10.0.0.10: icmp_seq=6 ttl=64 time=0.695 ms
64 bytes from 10.0.0.10: icmp_seq=7 ttl=64 time=0.684 ms
64 bytes from 10.0.0.10: icmp_seq=8 ttl=64 time=0.700 ms
64 bytes from 10.0.0.10: icmp_seq=9 ttl=64 time=0.668 ms
64 bytes from 10.0.0.10: icmp_seq=10 ttl=64 time=0.725 ms
64 bytes from 10.0.0.10: icmp_seq=11 ttl=64 time=1.08 ms
64 bytes from 10.0.0.10: icmp_seq=12 ttl=64 time=1.58 ms
64 bytes from 10.0.0.10: icmp_seq=13 ttl=64 time=0.777 ms
64 bytes from 10.0.0.10: icmp_seq=14 ttl=64 time=0.869 ms
64 bytes from 10.0.0.10: icmp_seq=15 ttl=64 time=0.588 ms
64 bytes from 10.0.0.10: icmp_seq=16 ttl=64 time=4.30 ms
64 bytes from 10.0.0.10: icmp_seq=17 ttl=64 time=0.737 ms
64 bytes from 10.0.0.10: icmp_seq=18 ttl=64 time=0.555 ms
64 bytes from 10.0.0.10: icmp_seq=19 ttl=64 time=0.521 ms
64 bytes from 10.0.0.10: icmp_seq=20 ttl=64 time=0.774 ms
64 bytes from 10.0.0.10: icmp_seq=21 ttl=64 time=0.552 ms
64 bytes from 10.0.0.10: icmp_seq=22 ttl=64 time=0.925 ms
64 bytes from 10.0.0.10: icmp_seq=23 ttl=64 time=1.08 ms
64 bytes from 10.0.0.10: icmp_seq=24 ttl=64 time=1.43 ms
64 bytes from 10.0.0.10: icmp_seq=25 ttl=64 time=0.719 ms
64 bytes from 10.0.0.10: icmp_seq=26 ttl=64 time=0.694 ms
64 bytes from 10.0.0.10: icmp_seq=27 ttl=64 time=1.18 ms
64 bytes from 10.0.0.10: icmp_seq=28 ttl=64 time=0.866 ms
64 bytes from 10.0.0.10: icmp_seq=29 ttl=64 time=0.820 ms
64 bytes from 10.0.0.10: icmp_seq=30 ttl=64 time=0.702 ms
64 bytes from 10.0.0.10: icmp_seq=31 ttl=64 time=0.796 ms
64 bytes from 10.0.0.10: icmp_seq=32 ttl=64 time=0.527 ms
64 bytes from 10.0.0.10: icmp_seq=33 ttl=64 time=0.856 ms
64 bytes from 10.0.0.10: icmp_seq=34 ttl=64 time=0.587 ms
64 bytes from 10.0.0.10: icmp_seq=35 ttl=64 time=0.608 ms
64 bytes from 10.0.0.10: icmp_seq=36 ttl=64 time=0.758 ms
64 bytes from 10.0.0.10: icmp_seq=37 ttl=64 time=0.677 ms
64 bytes from 10.0.0.10: icmp_seq=38 ttl=64 time=0.624 ms
64 bytes from 10.0.0.10: icmp_seq=39 ttl=64 time=0.944 ms
64 bytes from 10.0.0.10: icmp_seq=40 ttl=64 time=0.573 ms
64 bytes from 10.0.0.10: icmp_seq=41 ttl=64 time=1.25 ms
64 bytes from 10.0.0.10: icmp_seq=42 ttl=64 time=0.674 ms
64 bytes from 10.0.0.10: icmp_seq=43 ttl=64 time=1.60 ms
64 bytes from 10.0.0.10: icmp_seq=44 ttl=64 time=0.847 ms
64 bytes from 10.0.0.10: icmp_seq=45 ttl=64 time=0.628 ms
64 bytes from 10.0.0.10: icmp_seq=46 ttl=64 time=1.00 ms
64 bytes from 10.0.0.10: icmp_seq=47 ttl=64 time=0.746 ms
64 bytes from 10.0.0.10: icmp_seq=48 ttl=64 time=0.807 ms
64 bytes from 10.0.0.10: icmp_seq=49 ttl=64 time=1.17 ms
64 bytes from 10.0.0.10: icmp_seq=50 ttl=64 time=0.933 ms
64 bytes from 10.0.0.10: icmp_seq=51 ttl=64 time=0.623 ms
64 bytes from 10.0.0.10: icmp_seq=52 ttl=64 time=0.682 ms
64 bytes from 10.0.0.10: icmp_seq=53 ttl=64 time=0.709 ms
64 bytes from 10.0.0.10: icmp_seq=54 ttl=64 time=1.31 ms
64 bytes from 10.0.0.10: icmp_seq=55 ttl=64 time=0.927 ms
64 bytes from 10.0.0.10: icmp_seq=56 ttl=64 time=0.870 ms
64 bytes from 10.0.0.10: icmp_seq=57 ttl=64 time=0.737 ms
64 bytes from 10.0.0.10: icmp_seq=58 ttl=64 time=0.607 ms
64 bytes from 10.0.0.10: icmp_seq=59 ttl=64 time=0.854 ms
64 bytes from 10.0.0.10: icmp_seq=60 ttl=64 time=1.28 ms
64 bytes from 10.0.0.10: icmp_seq=61 ttl=64 time=0.763 ms
64 bytes from 10.0.0.10: icmp_seq=62 ttl=64 time=0.939 ms
64 bytes from 10.0.0.10: icmp_seq=63 ttl=64 time=1.05 ms
64 bytes from 10.0.0.10: icmp_seq=64 ttl=64 time=0.767 ms
