requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.375295283529805,12720.326361761216,94880.80449637593,10817.082293359146,853802.9160645764,13050.00041483735,173562
