requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.468496912662457,15745.166567545348,222927.3093459742,15608.48284909654,998845.7275883784,17937.304684356906,114338
