requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
SET,2.096065520320939,26862.29579121954,536062.2745984718,14706.557716570036,1690809.4026834697,39296.093053173245,282172
