PING 10.0.0.9 (10.0.0.9) 56(84) bytes of data.
64 bytes from 10.0.0.9: icmp_seq=1 ttl=64 time=0.852 ms
64 bytes from 10.0.0.9: icmp_seq=2 ttl=64 time=0.563 ms
64 bytes from 10.0.0.9: icmp_seq=3 ttl=64 time=0.679 ms
64 bytes from 10.0.0.9: icmp_seq=4 ttl=64 time=0.631 ms
64 bytes from 10.0.0.9: icmp_seq=5 ttl=64 time=0.564 ms
64 bytes from 10.0.0.9: icmp_seq=6 ttl=64 time=0.768 ms
64 bytes from 10.0.0.9: icmp_seq=7 ttl=64 time=0.630 ms
64 bytes from 10.0.0.9: icmp_seq=8 ttl=64 time=0.593 ms
64 bytes from 10.0.0.9: icmp_seq=9 ttl=64 time=0.739 ms
64 bytes from 10.0.0.9: icmp_seq=10 ttl=64 time=0.613 ms
64 bytes from 10.0.0.9: icmp_seq=11 ttl=64 time=0.527 ms
64 bytes from 10.0.0.9: icmp_seq=12 ttl=64 time=0.707 ms
64 bytes from 10.0.0.9: icmp_seq=13 ttl=64 time=0.453 ms
64 bytes from 10.0.0.9: icmp_seq=14 ttl=64 time=0.732 ms
64 bytes from 10.0.0.9: icmp_seq=15 ttl=64 time=0.688 ms
64 bytes from 10.0.0.9: icmp_seq=16 ttl=64 time=0.937 ms
64 bytes from 10.0.0.9: icmp_seq=17 ttl=64 time=0.624 ms
64 bytes from 10.0.0.9: icmp_seq=18 ttl=64 time=0.508 ms
64 bytes from 10.0.0.9: icmp_seq=19 ttl=64 time=1.64 ms
64 bytes from 10.0.0.9: icmp_seq=20 ttl=64 time=0.763 ms
64 bytes from 10.0.0.9: icmp_seq=21 ttl=64 time=0.730 ms
64 bytes from 10.0.0.9: icmp_seq=22 ttl=64 time=0.719 ms
64 bytes from 10.0.0.9: icmp_seq=23 ttl=64 time=1.07 ms
64 bytes from 10.0.0.9: icmp_seq=24 ttl=64 time=0.762 ms
64 bytes from 10.0.0.9: icmp_seq=25 ttl=64 time=0.728 ms
64 bytes from 10.0.0.9: icmp_seq=26 ttl=64 time=0.583 ms
64 bytes from 10.0.0.9: icmp_seq=27 ttl=64 time=0.464 ms
64 bytes from 10.0.0.9: icmp_seq=28 ttl=64 time=2.23 ms
64 bytes from 10.0.0.9: icmp_seq=29 ttl=64 time=0.615 ms
64 bytes from 10.0.0.9: icmp_seq=30 ttl=64 time=0.631 ms
64 bytes from 10.0.0.9: icmp_seq=31 ttl=64 time=0.762 ms
64 bytes from 10.0.0.9: icmp_seq=32 ttl=64 time=0.856 ms
64 bytes from 10.0.0.9: icmp_seq=33 ttl=64 time=0.817 ms
64 bytes from 10.0.0.9: icmp_seq=34 ttl=64 time=0.713 ms
64 bytes from 10.0.0.9: icmp_seq=35 ttl=64 time=0.678 ms
64 bytes from 10.0.0.9: icmp_seq=36 ttl=64 time=0.763 ms
64 bytes from 10.0.0.9: icmp_seq=37 ttl=64 time=0.611 ms
64 bytes from 10.0.0.9: icmp_seq=38 ttl=64 time=0.685 ms
64 bytes from 10.0.0.9: icmp_seq=39 ttl=64 time=0.525 ms
64 bytes from 10.0.0.9: icmp_seq=40 ttl=64 time=0.619 ms
64 bytes from 10.0.0.9: icmp_seq=41 ttl=64 time=0.682 ms
64 bytes from 10.0.0.9: icmp_seq=42 ttl=64 time=0.546 ms
64 bytes from 10.0.0.9: icmp_seq=43 ttl=64 time=0.772 ms
64 bytes from 10.0.0.9: icmp_seq=44 ttl=64 time=0.643 ms
64 bytes from 10.0.0.9: icmp_seq=45 ttl=64 time=0.615 ms
64 bytes from 10.0.0.9: icmp_seq=46 ttl=64 time=1.00 ms
64 bytes from 10.0.0.9: icmp_seq=47 ttl=64 time=0.747 ms
64 bytes from 10.0.0.9: icmp_seq=48 ttl=64 time=0.710 ms
64 bytes from 10.0.0.9: icmp_seq=49 ttl=64 time=0.523 ms
64 bytes from 10.0.0.9: icmp_seq=50 ttl=64 time=0.530 ms

--- 10.0.0.9 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9971ms
rtt min/avg/max/mdev = 0.453/0.731/2.234/0.283 ms
