PING 10.0.0.10 (10.0.0.10) 56(84) bytes of data.
64 bytes from 10.0.0.10: icmp_seq=1 ttl=64 time=1.23 ms
64 bytes from 10.0.0.10: icmp_seq=2 ttl=64 time=1.02 ms
64 bytes from 10.0.0.10: icmp_seq=3 ttl=64 time=0.949 ms
64 bytes from 10.0.0.10: icmp_seq=4 ttl=64 time=0.890 ms
64 bytes from 10.0.0.10: icmp_seq=5 ttl=64 time=1.00 ms
64 bytes from 10.0.0.10: icmp_seq=6 ttl=64 time=1.67 ms
64 bytes from 10.0.0.10: icmp_seq=7 ttl=64 time=0.792 ms
64 bytes from 10.0.0.10: icmp_seq=8 ttl=64 time=1.78 ms
64 bytes from 10.0.0.10: icmp_seq=9 ttl=64 time=0.851 ms
64 bytes from 10.0.0.10: icmp_seq=10 ttl=64 time=0.877 ms
64 bytes from 10.0.0.10: icmp_seq=11 ttl=64 time=1.83 ms
64 bytes from 10.0.0.10: icmp_seq=12 ttl=64 time=1.03 ms
64 bytes from 10.0.0.10: icmp_seq=13 ttl=64 time=1.09 ms
64 bytes from 10.0.0.10: icmp_seq=14 ttl=64 time=1.00 ms
64 bytes from 10.0.0.10: icmp_seq=15 ttl=64 time=0.822 ms
64 bytes from 10.0.0.10: icmp_seq=16 ttl=64 time=1.38 ms
64 bytes from 10.0.0.10: icmp_seq=17 ttl=64 time=0.767 ms
64 bytes from 10.0.0.10: icmp_seq=18 ttl=64 time=0.944 ms
64 bytes from 10.0.0.10: icmp_seq=19 ttl=64 time=0.925 ms
64 bytes from 10.0.0.10: icmp_seq=20 ttl=64 time=0.860 ms
64 bytes from 10.0.0.10: icmp_seq=21 ttl=64 time=1.10 ms
64 bytes from 10.0.0.10: icmp_seq=22 ttl=64 time=1.12 ms
64 bytes from 10.0.0.10: icmp_seq=23 ttl=64 time=1.22 ms
64 bytes from 10.0.0.10: icmp_seq=24 ttl=64 time=0.727 ms
64 bytes from 10.0.0.10: icmp_seq=25 ttl=64 time=1.14 ms
64 bytes from 10.0.0.10: icmp_seq=26 ttl=64 time=0.842 ms
64 bytes from 10.0.0.10: icmp_seq=27 ttl=64 time=1.10 ms
64 bytes from 10.0.0.10: icmp_seq=28 ttl=64 time=1.65 ms
64 bytes from 10.0.0.10: icmp_seq=29 ttl=64 time=1.55 ms
64 bytes from 10.0.0.10: icmp_seq=30 ttl=64 time=3.19 ms
64 bytes from 10.0.0.10: icmp_seq=31 ttl=64 time=1.50 ms
64 bytes from 10.0.0.10: icmp_seq=32 ttl=64 time=1.01 ms
64 bytes from 10.0.0.10: icmp_seq=33 ttl=64 time=1.25 ms
64 bytes from 10.0.0.10: icmp_seq=34 ttl=64 time=1.52 ms
64 bytes from 10.0.0.10: icmp_seq=35 ttl=64 time=1.45 ms
64 bytes from 10.0.0.10: icmp_seq=36 ttl=64 time=1.28 ms
64 bytes from 10.0.0.10: icmp_seq=37 ttl=64 time=1.23 ms
64 bytes from 10.0.0.10: icmp_seq=38 ttl=64 time=0.750 ms
64 bytes from 10.0.0.10: icmp_seq=39 ttl=64 time=0.790 ms
64 bytes from 10.0.0.10: icmp_seq=40 ttl=64 time=0.983 ms
64 bytes from 10.0.0.10: icmp_seq=41 ttl=64 time=0.806 ms
64 bytes from 10.0.0.10: icmp_seq=42 ttl=64 time=0.851 ms
64 bytes from 10.0.0.10: icmp_seq=43 ttl=64 time=1.14 ms
64 bytes from 10.0.0.10: icmp_seq=44 ttl=64 time=0.750 ms
64 bytes from 10.0.0.10: icmp_seq=45 ttl=64 time=0.944 ms
64 bytes from 10.0.0.10: icmp_seq=46 ttl=64 time=0.769 ms
64 bytes from 10.0.0.10: icmp_seq=47 ttl=64 time=1.13 ms
64 bytes from 10.0.0.10: icmp_seq=48 ttl=64 time=0.919 ms
64 bytes from 10.0.0.10: icmp_seq=49 ttl=64 time=1.06 ms
64 bytes from 10.0.0.10: icmp_seq=50 ttl=64 time=1.18 ms

--- 10.0.0.10 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9880ms
rtt min/avg/max/mdev = 0.727/1.135/3.199/0.410 ms
