PING 10.0.0.8 (10.0.0.8) 56(84) bytes of data.
64 bytes from 10.0.0.8: icmp_seq=1 ttl=64 time=1.13 ms
64 bytes from 10.0.0.8: icmp_seq=2 ttl=64 time=0.916 ms
64 bytes from 10.0.0.8: icmp_seq=3 ttl=64 time=0.925 ms
64 bytes from 10.0.0.8: icmp_seq=4 ttl=64 time=1.37 ms
64 bytes from 10.0.0.8: icmp_seq=5 ttl=64 time=1.10 ms
64 bytes from 10.0.0.8: icmp_seq=6 ttl=64 time=0.680 ms
64 bytes from 10.0.0.8: icmp_seq=7 ttl=64 time=0.728 ms
64 bytes from 10.0.0.8: icmp_seq=8 ttl=64 time=0.662 ms
64 bytes from 10.0.0.8: icmp_seq=9 ttl=64 time=1.44 ms
64 bytes from 10.0.0.8: icmp_seq=10 ttl=64 time=0.677 ms
64 bytes from 10.0.0.8: icmp_seq=11 ttl=64 time=0.717 ms
64 bytes from 10.0.0.8: icmp_seq=12 ttl=64 time=1.78 ms
64 bytes from 10.0.0.8: icmp_seq=13 ttl=64 time=1.43 ms
64 bytes from 10.0.0.8: icmp_seq=14 ttl=64 time=0.842 ms
64 bytes from 10.0.0.8: icmp_seq=15 ttl=64 time=0.682 ms
64 bytes from 10.0.0.8: icmp_seq=16 ttl=64 time=0.835 ms
64 bytes from 10.0.0.8: icmp_seq=17 ttl=64 time=0.890 ms
64 bytes from 10.0.0.8: icmp_seq=18 ttl=64 time=0.852 ms
64 bytes from 10.0.0.8: icmp_seq=19 ttl=64 time=0.963 ms
64 bytes from 10.0.0.8: icmp_seq=20 ttl=64 time=0.677 ms
64 bytes from 10.0.0.8: icmp_seq=21 ttl=64 time=0.876 ms
64 bytes from 10.0.0.8: icmp_seq=22 ttl=64 time=1.16 ms
64 bytes from 10.0.0.8: icmp_seq=23 ttl=64 time=0.638 ms
64 bytes from 10.0.0.8: icmp_seq=24 ttl=64 time=0.837 ms
64 bytes from 10.0.0.8: icmp_seq=25 ttl=64 time=0.752 ms
64 bytes from 10.0.0.8: icmp_seq=26 ttl=64 time=0.842 ms
64 bytes from 10.0.0.8: icmp_seq=27 ttl=64 time=0.856 ms
64 bytes from 10.0.0.8: icmp_seq=28 ttl=64 time=0.695 ms
64 bytes from 10.0.0.8: icmp_seq=29 ttl=64 time=0.688 ms
64 bytes from 10.0.0.8: icmp_seq=30 ttl=64 time=0.817 ms
64 bytes from 10.0.0.8: icmp_seq=31 ttl=64 time=0.718 ms
64 bytes from 10.0.0.8: icmp_seq=32 ttl=64 time=1.46 ms
64 bytes from 10.0.0.8: icmp_seq=33 ttl=64 time=0.749 ms
64 bytes from 10.0.0.8: icmp_seq=34 ttl=64 time=0.736 ms
64 bytes from 10.0.0.8: icmp_seq=35 ttl=64 time=0.965 ms
64 bytes from 10.0.0.8: icmp_seq=36 ttl=64 time=0.697 ms
64 bytes from 10.0.0.8: icmp_seq=37 ttl=64 time=0.697 ms
64 bytes from 10.0.0.8: icmp_seq=38 ttl=64 time=0.633 ms
64 bytes from 10.0.0.8: icmp_seq=39 ttl=64 time=0.790 ms
64 bytes from 10.0.0.8: icmp_seq=40 ttl=64 time=0.950 ms
64 bytes from 10.0.0.8: icmp_seq=41 ttl=64 time=0.864 ms
64 bytes from 10.0.0.8: icmp_seq=42 ttl=64 time=1.52 ms
64 bytes from 10.0.0.8: icmp_seq=43 ttl=64 time=0.791 ms
64 bytes from 10.0.0.8: icmp_seq=44 ttl=64 time=0.693 ms
64 bytes from 10.0.0.8: icmp_seq=45 ttl=64 time=0.936 ms
64 bytes from 10.0.0.8: icmp_seq=46 ttl=64 time=0.916 ms
64 bytes from 10.0.0.8: icmp_seq=47 ttl=64 time=1.44 ms
64 bytes from 10.0.0.8: icmp_seq=48 ttl=64 time=0.805 ms
64 bytes from 10.0.0.8: icmp_seq=49 ttl=64 time=1.88 ms
64 bytes from 10.0.0.8: icmp_seq=50 ttl=64 time=0.733 ms

--- 10.0.0.8 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9947ms
rtt min/avg/max/mdev = 0.633/0.929/1.887/0.304 ms
