requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
SET,35.54970982430122,24645.567071339712,7873121.327638086,13453.439605459103,1645370.9207945974,42650.816735814486,326354
