requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
SET,1.3002253876667869,23214.34691669672,89991.43214929679,12550.302434186802,1039403.8367742517,29509.969491525422,110920
