requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
SET,59.30702320283731,22704.781756896493,13068215.443718381,11755.001132824436,1663762.7103704368,39013.48987711787,323969
