PING 10.0.0.8 (10.0.0.8) 56(84) bytes of data.
64 bytes from 10.0.0.8: icmp_seq=1 ttl=64 time=0.765 ms
64 bytes from 10.0.0.8: icmp_seq=2 ttl=64 time=0.663 ms
64 bytes from 10.0.0.8: icmp_seq=3 ttl=64 time=0.644 ms
64 bytes from 10.0.0.8: icmp_seq=4 ttl=64 time=0.795 ms
64 bytes from 10.0.0.8: icmp_seq=5 ttl=64 time=1.14 ms
64 bytes from 10.0.0.8: icmp_seq=6 ttl=64 time=1.00 ms
64 bytes from 10.0.0.8: icmp_seq=7 ttl=64 time=1.26 ms
64 bytes from 10.0.0.8: icmp_seq=8 ttl=64 time=1.10 ms
64 bytes from 10.0.0.8: icmp_seq=9 ttl=64 time=0.727 ms
64 bytes from 10.0.0.8: icmp_seq=10 ttl=64 time=0.809 ms
64 bytes from 10.0.0.8: icmp_seq=11 ttl=64 time=0.770 ms
64 bytes from 10.0.0.8: icmp_seq=12 ttl=64 time=0.807 ms
64 bytes from 10.0.0.8: icmp_seq=13 ttl=64 time=0.686 ms
64 bytes from 10.0.0.8: icmp_seq=14 ttl=64 time=0.651 ms
64 bytes from 10.0.0.8: icmp_seq=15 ttl=64 time=0.974 ms
64 bytes from 10.0.0.8: icmp_seq=16 ttl=64 time=1.49 ms
64 bytes from 10.0.0.8: icmp_seq=17 ttl=64 time=0.799 ms
64 bytes from 10.0.0.8: icmp_seq=18 ttl=64 time=0.673 ms
64 bytes from 10.0.0.8: icmp_seq=19 ttl=64 time=0.765 ms
64 bytes from 10.0.0.8: icmp_seq=20 ttl=64 time=0.710 ms
64 bytes from 10.0.0.8: icmp_seq=21 ttl=64 time=0.581 ms
64 bytes from 10.0.0.8: icmp_seq=22 ttl=64 time=0.647 ms
64 bytes from 10.0.0.8: icmp_seq=23 ttl=64 time=0.748 ms
64 bytes from 10.0.0.8: icmp_seq=24 ttl=64 time=0.916 ms
64 bytes from 10.0.0.8: icmp_seq=25 ttl=64 time=0.790 ms
64 bytes from 10.0.0.8: icmp_seq=26 ttl=64 time=0.608 ms
64 bytes from 10.0.0.8: icmp_seq=27 ttl=64 time=0.562 ms
64 bytes from 10.0.0.8: icmp_seq=28 ttl=64 time=0.574 ms
64 bytes from 10.0.0.8: icmp_seq=29 ttl=64 time=1.55 ms
64 bytes from 10.0.0.8: icmp_seq=30 ttl=64 time=0.823 ms
64 bytes from 10.0.0.8: icmp_seq=31 ttl=64 time=0.871 ms
64 bytes from 10.0.0.8: icmp_seq=32 ttl=64 time=0.630 ms
64 bytes from 10.0.0.8: icmp_seq=33 ttl=64 time=0.793 ms
64 bytes from 10.0.0.8: icmp_seq=34 ttl=64 time=1.69 ms
64 bytes from 10.0.0.8: icmp_seq=35 ttl=64 time=1.66 ms
64 bytes from 10.0.0.8: icmp_seq=36 ttl=64 time=0.805 ms
64 bytes from 10.0.0.8: icmp_seq=37 ttl=64 time=0.837 ms
64 bytes from 10.0.0.8: icmp_seq=38 ttl=64 time=0.605 ms
64 bytes from 10.0.0.8: icmp_seq=39 ttl=64 time=0.973 ms
64 bytes from 10.0.0.8: icmp_seq=40 ttl=64 time=0.829 ms
64 bytes from 10.0.0.8: icmp_seq=41 ttl=64 time=0.743 ms
64 bytes from 10.0.0.8: icmp_seq=42 ttl=64 time=1.53 ms
64 bytes from 10.0.0.8: icmp_seq=43 ttl=64 time=0.695 ms
64 bytes from 10.0.0.8: icmp_seq=44 ttl=64 time=0.511 ms
64 bytes from 10.0.0.8: icmp_seq=45 ttl=64 time=0.812 ms
64 bytes from 10.0.0.8: icmp_seq=46 ttl=64 time=1.03 ms
64 bytes from 10.0.0.8: icmp_seq=47 ttl=64 time=0.972 ms
64 bytes from 10.0.0.8: icmp_seq=48 ttl=64 time=0.789 ms
64 bytes from 10.0.0.8: icmp_seq=49 ttl=64 time=1.59 ms
64 bytes from 10.0.0.8: icmp_seq=50 ttl=64 time=0.688 ms

--- 10.0.0.8 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9938ms
rtt min/avg/max/mdev = 0.511/0.882/1.695/0.305 ms
